year,pollutant,season,emission_Gg,baseline,emission_index
2022,NOx,Annual,18.20468153726581,20.347470982142998,89.46901338865302
2022,NOx,Autumn,9.62728153557598,8.377936464793914,114.91232448505801
2022,NOx,Spring,7.775338577192815,10.10141803497181,76.97274333439181
2023,NOx,Annual,14.757282989691811,20.347470982142998,72.52637442089411
2023,NOx,Autumn,6.137345488013458,8.377936464793914,73.25605193837464
2023,NOx,Spring,7.6377754946431,10.10141803497181,75.61092381486037
2024,NOx,Annual,21.154544490738243,20.347470982142998,103.96645612274634
2024,NOx,Autumn,6.711030222408035,8.377936464793914,80.10361800437833
2024,NOx,Spring,12.076929741250726,10.10141803497181,119.55677608271986
2003,OC,Annual,264.1404236619133,39.783499502956964,663.9446679201278
2003,OC,Autumn,11.211999338006798,17.18175164518495,65.25527530337033
2003,OC,Spring,244.95908344663223,19.2828592814103,1270.3462690452022
2004,OC,Annual,98.95001446724108,39.783499502956964,248.7212429863956
2004,OC,Autumn,93.40583555517347,17.18175164518495,543.6339523703319
2004,OC,Spring,3.757316853461221,19.2828592814103,19.48526823033695
2005,OC,Annual,27.718846811531566,39.783499502956964,69.6742296626553
2005,OC,Autumn,17.40240317960512,17.18175164518495,101.28422025284021
2005,OC,Spring,8.514892671844677,19.2828592814103,44.157832340007204
2006,OC,Annual,63.8160955468809,39.783499502956964,160.40845160476061
2006,OC,Autumn,5.151885223632765,17.18175164518495,29.984633290148505
2006,OC,Spring,53.2991048689795,19.2828592814103,276.40664743305297
2007,OC,Annual,19.45768554368781,39.783499502956964,48.908934072633784
2007,OC,Autumn,8.902249469930245,17.18175164518495,51.812234594981064
2007,OC,Spring,5.090687272316494,19.2828592814103,26.400064420032287
2008,OC,Annual,46.75809890460084,39.783499502956964,117.53138735602052
2008,OC,Autumn,14.038844255336608,17.18175164518495,81.70787557199317
2008,OC,Spring,28.397171932423266,19.2828592814103,147.26639611895965
2009,OC,Annual,41.34603117017239,39.783499502956964,103.92758728301237
2009,OC,Autumn,21.786087854784583,17.18175164518495,126.79782774586876
2009,OC,Spring,16.85155638864282,19.2828592814103,87.39137771382595
2010,OC,Annual,37.202431949488656,39.783499502956964,93.51221590429351
2010,OC,Autumn,24.92095454959772,17.18175164518495,145.0431542966786
2010,OC,Spring,7.638369665967124,19.2828592814103,39.61222531624715
2011,OC,Annual,37.17921793513342,39.783499502956964,93.45386504364713
2011,OC,Autumn,28.615725205649504,17.18175164518495,166.5471937703676
2011,OC,Spring,5.698643995632022,19.2828592814103,29.552899352046907
2012,OC,Annual,33.06050381733347,39.783499502956964,83.10104498191819
2012,OC,Autumn,2.8237244596086533,17.18175164518495,16.434438804148236
2012,OC,Spring,26.04384512905962,19.2828592814103,135.0621541597167
2013,OC,Annual,26.60071190217208,39.783499502956964,66.86368025566716
2013,OC,Autumn,17.536322307242493,17.18175164518495,102.06364676535706
2013,OC,Spring,7.763344075132159,19.2828592814103,40.26033671581286
2014,OC,Annual,30.56050218059374,39.783499502956964,76.81702857317086
2014,OC,Autumn,17.124582013989304,17.18175164518495,99.6672654082294
2014,OC,Spring,9.748999052449118,19.2828592814103,50.55784990272512
